,level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
1255,75,6,21,21,660,219920,704,4,0,6,5,7,0,5,27,857,9116087,12859388,0,0,10,124,4,23,23,1650,522480,1630,0,1,7,1,11,0,5,17,1148,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1256,168,2,3,3,1316,458600,1155,1,0,15,11,13,0,4,40,1357,10107314,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1257,126,5,13,13,920,479900,1132,2,0,38,24,6,0,12,50,1327,15710111,1741512,0,0,12,4,1,0,0,0,2000,441,0,0,4,2,2,0,3,20,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1258,176,57,5,5,120,787400,1121,0,0,34,20,5,0,4,27,1639,15267708,14226,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1259,63,0,1,1,500,38660,166,0,0,0,0,2,0,12,9,514,6403022,1527703,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1260,163,17,20,20,1100,184120,961,17,1,13,9,6,0,7,43,1647,12085896,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1261,513,98,0,0,1700,2161900,2883,4,0,16,7,1,0,9,20,3843,31236314,2014887,0,0,0,2,0,0,0,0,0,0,0,0,16,2,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1262,113,49,0,0,1191,607500,1158,9,0,43,29,19,0,6,42,1442,16515686,1121398,0,0,11,3,6,10,10,310,60000,195,0,0,0,0,1,0,0,4,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1263,259,0,0,0,780,669400,1212,0,2,1,0,1,0,6,2,1850,15072236,3495640,1383013,0,0,49,0,0,0,540,255000,510,0,0,1,0,0,0,2,19,493,1,7,0,0,0,330,15000,50,0,1,0,0,0,0,3,0,136,2,1,1,1,1
1264,184,272,40,40,500,1627400,2339,53,0,38,15,13,0,4,120,3823,29027362,9240863,966081,1,14,30,70,20,20,2250,960000,961,31,0,7,2,9,0,1,41,1158,7,0,0,20,20,0,0,191,0,0,0,0,1,0,1,0,125,1,1,1,1,1
1265,70,89,0,0,0,181220,242,9,0,0,0,0,0,2,22,1083,10966218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1266,70,76,0,0,0,262400,308,14,0,3,2,22,0,3,15,1056,5536582,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1267,100,0,0,0,398,242560,833,0,0,5,2,45,0,18,17,878,7836347,8377229,2744351,0,10,54,0,0,0,1813,598140,1459,0,1,2,1,51,0,16,114,1199,7,29,0,0,0,1089,217400,1169,0,0,0,0,23,0,8,19,399,4,1,1,1,1
1268,63,41,0,0,29,89100,117,21,0,0,0,0,0,2,10,747,5919486,0,2870242,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,400,93420,214,13,0,7,5,2,0,2,0,218,1,1,1,1,1
1269,93,0,0,0,313,117420,342,0,0,0,0,1,0,4,0,692,6260583,5019753,1292039,0,4,45,0,18,18,680,251480,815,0,0,6,3,17,0,4,13,618,7,2,0,2,2,130,0,1,0,0,0,0,1,0,0,0,30,0,1,1,1,1
1270,87,9,0,0,546,181820,1145,0,0,16,12,5,0,4,102,1221,9684243,67688,256318,0,10,1,0,0,0,0,0,84,0,0,0,0,1,0,1,0,16,0,1,0,0,0,0,96180,84,0,0,0,0,1,0,1,5,54,0,1,1,1,1
1271,172,19,41,41,2601,778100,2204,0,1,17,11,10,0,4,70,1992,13506076,1170585,0,0,14,5,0,8,8,670,27000,759,0,0,0,0,3,0,2,2,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1272,470,7,39,39,4956,2021700,4955,2,0,6,3,13,0,17,160,4458,19701046,15068859,36102762,0,14,279,1,20,20,3778,1483500,3426,1,1,1,1,5,0,15,80,2597,7,470,0,20,20,2264,1941000,4463,0,0,0,0,8,0,11,80,3675,6,1,1,1,1
1273,66,0,0,0,360,115260,385,0,0,6,3,1,0,1,40,712,5219080,6182389,2445545,0,4,75,0,17,17,420,507240,1321,0,0,1,0,4,0,6,80,1063,6,65,0,0,0,1850,279500,1010,0,0,0,0,4,0,3,0,427,3,1,1,1,1
1274,28,1,0,0,0,19820,48,0,0,0,0,2,0,2,11,283,1831343,0,2096415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,60,0,0,0,0,1,0,3,0,139,0,1,1,0,1
1275,70,2,31,31,1050,209620,885,0,0,7,4,13,0,6,29,990,5981183,1047956,0,0,13,16,2,3,3,493,66600,263,0,1,0,0,2,0,3,6,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1276,96,3,0,0,400,129360,468,0,0,4,3,28,0,4,8,689,5435726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1277,158,0,25,25,0,744000,1932,0,0,51,32,8,0,9,120,2011,18578512,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1278,8,0,0,0,0,300,0,0,0,0,0,0,0,2,0,68,309532,3565408,819472,0,0,32,24,2,2,0,36860,231,15,0,0,0,0,0,3,36,615,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1279,140,3,0,0,680,307900,757,2,0,3,2,18,0,4,5,1008,11402799,6806306,2466815,0,5,13,4,0,0,1000,150000,526,3,0,6,3,7,0,7,11,352,6,20,3,0,0,600,149900,600,0,0,0,0,2,0,1,0,220,3,1,1,1,1
1280,199,40,46,46,1550,817400,2145,10,1,4,3,18,0,5,50,2214,15999433,2931376,5444160,0,14,40,5,12,12,1670,240000,837,0,1,0,0,2,0,2,10,488,7,65,1,2,2,500,525000,2052,0,1,3,3,7,1,5,80,986,5,1,1,1,1
1281,72,0,1,1,265,131720,396,0,0,19,5,28,0,2,40,776,8027913,1661960,1422468,0,0,9,2,0,0,250,44040,150,2,1,4,0,9,0,1,12,167,0,30,1,1,1,180,91160,325,1,0,0,0,11,0,1,0,218,0,1,1,1,1
1282,113,14,0,0,800,472400,1116,1,0,31,20,4,0,12,66,1252,17268592,4218194,0,0,6,4,3,0,0,600,87000,303,2,0,7,1,1,0,3,14,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1283,141,0,3,3,687,310400,788,0,0,8,6,0,0,2,41,1223,8724967,0,1297983,0,6,1,0,1,1,250,0,0,0,0,2,0,0,0,1,0,30,0,1,0,1,1,0,75000,90,0,0,1,2,0,0,0,19,139,0,1,1,1,1
1284,201,153,5,5,850,1465400,1524,28,0,60,41,19,0,7,46,2614,35777929,26687512,14556464,0,7,33,61,21,21,2550,962000,1782,35,1,108,69,6,0,2,34,1186,7,1,40,12,12,540,600000,765,15,0,84,45,3,0,1,40,707,6,1,1,1,1
1285,135,11,34,34,2210,591100,1866,0,0,14,9,15,0,4,70,1811,13571167,2786853,0,0,14,16,0,2,2,120,74800,155,0,0,6,4,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1286,50,1,24,24,610,129420,227,1,0,0,0,7,0,5,8,599,6464332,652995,974171,0,7,2,0,12,12,240,44040,530,0,0,0,0,2,0,2,0,96,5,7,2,4,4,420,50760,241,0,0,0,0,2,0,3,1,128,6,1,1,0,1
1287,109,28,1,1,1291,376300,983,8,1,7,6,2,1,3,16,1028,7750128,23719519,4808427,2,11,213,51,21,21,2293,1515000,2243,5,0,35,21,15,0,11,0,2064,5,30,13,10,10,666,421200,670,0,1,5,4,4,0,3,10,492,3,1,1,1,1
1288,42,8,8,8,690,146300,346,0,0,0,0,4,0,4,27,644,5497621,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1289,42,1,0,0,0,42260,180,1,0,0,0,6,0,2,0,271,1789904,533429,4078458,0,0,5,0,0,0,250,16940,72,0,0,2,2,1,0,1,0,64,0,52,3,9,9,573,183060,601,3,0,0,0,12,0,3,0,444,0,1,1,1,1
1290,119,3,0,0,6,180620,464,1,0,16,10,8,0,6,15,860,7897780,4675696,15434726,0,0,3,0,0,0,0,81180,0,0,0,26,5,0,0,2,1,82,0,180,5,0,0,1000,865200,1245,3,0,45,22,0,0,5,10,1487,3,1,1,1,1
1291,179,41,3,3,1315,802500,1411,2,0,25,14,23,0,4,65,1864,14031831,7564633,0,0,12,120,45,1,1,1850,1005400,1644,1,0,8,5,7,0,3,57,1504,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1292,116,1,6,6,200,234160,705,0,0,5,5,11,0,3,40,1034,5804327,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1293,150,0,2,2,1100,742400,1964,0,0,30,17,19,0,7,91,1602,12176552,8878016,202979,0,12,80,0,8,8,700,345000,940,0,0,16,10,7,0,4,2,622,3,0,0,0,0,0,0,168,0,0,1,0,1,0,2,0,11,0,1,1,1,1
1294,64,0,11,11,1048,216000,704,0,0,1,1,21,0,3,40,806,4825265,1876756,0,0,9,19,0,3,3,360,90800,368,0,0,3,1,3,0,1,18,286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1295,146,13,0,0,175,494400,1008,10,0,6,4,5,0,6,64,1439,11639155,8874398,0,0,0,22,6,8,8,310,420000,640,0,0,14,11,0,0,7,80,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1296,147,2,0,0,1163,337500,796,0,0,0,0,21,0,6,0,1183,8981136,372443,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1297,15,1,0,0,0,5700,0,0,0,0,0,0,0,8,0,193,2278775,151756,2088479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,10,1,0,0,0,36720,119,0,0,0,0,0,0,3,22,230,2,0,1,0,1
1298,70,5,27,27,860,182600,540,5,0,11,8,14,0,2,40,1058,5082502,4527292,0,0,10,11,4,16,16,370,87360,372,3,0,0,0,4,0,1,0,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1299,50,57,0,0,0,157520,193,1,0,0,0,0,0,1,40,866,5246294,1435173,0,0,2,8,8,0,0,0,62400,0,0,0,0,0,0,0,1,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1300,107,6,8,8,911,405100,976,0,0,6,4,36,0,4,60,1215,6741868,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1301,499,25,23,23,4756,2100900,4420,3,1,21,11,75,0,11,120,4527,30563125,15163783,4146810,0,13,189,39,16,16,2838,1428000,3070,14,2,2,2,25,0,7,60,2116,7,46,10,10,10,636,408000,814,0,0,1,1,6,0,4,20,629,7,1,1,1,1
1302,88,0,5,5,740,125120,542,0,0,0,0,4,0,7,21,815,4725324,808581,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1303,80,2,26,26,661,200600,504,2,0,5,3,0,0,6,34,1034,6158763,1506409,0,0,10,13,0,7,7,200,68700,165,0,0,1,0,0,0,2,4,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1304,102,3,0,0,580,184220,617,3,0,0,0,8,0,3,39,902,4326276,2952789,0,0,6,49,1,0,0,540,195180,530,1,1,0,0,7,0,2,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1305,101,12,8,8,830,214920,516,4,0,5,5,3,0,2,22,903,5261947,263752,0,0,7,2,0,4,4,0,0,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1306,70,1,3,3,490,29800,456,1,0,29,20,2,0,1,40,783,10459963,18670969,0,0,7,215,3,35,35,2337,1494900,3329,3,2,89,49,13,0,6,97,2567,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1307,55,0,0,0,0,44420,70,0,0,0,0,0,0,1,0,358,3110804,2623488,80651,0,4,25,1,3,3,0,61200,193,0,0,5,2,0,0,1,2,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,1,1,1
1308,114,3,45,45,1301,517600,1521,3,0,26,18,9,0,3,79,1614,15359736,250381,0,0,10,5,0,0,0,0,60000,64,0,1,0,0,1,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1309,136,1,33,33,870,382400,993,0,0,3,2,0,0,17,42,1456,9671751,623729,304557,0,10,2,0,0,0,0,60000,60,0,0,0,0,0,0,5,8,90,0,5,0,0,0,0,0,120,0,0,0,0,0,0,2,0,34,0,1,1,1,1
1310,104,4,11,11,1000,240160,651,3,0,11,3,15,0,8,42,1109,10053040,578637,271969,0,7,2,3,0,0,96,0,237,1,0,1,1,2,0,1,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,1,1,1,1
1311,52,1,1,1,0,34620,14,0,0,0,0,0,0,3,3,458,4593674,1849334,932903,0,0,10,1,5,5,0,17280,24,1,0,0,0,0,0,1,5,169,0,1,0,0,0,0,21060,65,0,0,0,0,0,0,1,8,77,3,1,1,0,1
1312,71,45,2,2,400,193700,285,4,0,0,0,0,0,3,13,832,6538121,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1313,94,2,6,6,657,173260,559,0,0,9,6,7,0,3,40,908,7285720,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1314,110,11,22,22,1310,531600,1228,11,0,4,4,0,0,6,121,1743,9766956,465002,0,0,13,10,3,0,0,60,222300,530,2,0,0,0,0,0,1,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1315,99,2,0,0,580,204700,667,0,0,18,5,8,0,9,44,1056,12197041,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1316,142,14,27,27,1110,831620,1747,4,0,30,24,1,0,4,120,1985,13231076,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1317,104,4,0,0,85,125720,240,4,0,0,0,0,0,1,0,666,5615069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1318,126,0,0,0,499,277400,835,0,0,11,12,0,0,3,40,1035,7444710,4928884,0,0,5,19,0,0,0,665,255000,420,0,0,7,7,0,0,1,40,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1319,125,18,7,7,1140,376400,956,12,0,4,3,18,0,12,23,1189,7298687,2521175,3449679,0,14,26,0,10,10,930,210000,837,0,0,0,0,7,0,7,32,481,7,70,2,7,7,920,332000,872,2,0,1,0,5,0,4,10,599,7,1,1,1,1
1320,38,9,0,0,400,64720,168,0,0,0,0,1,0,1,40,533,3089646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1321,72,0,0,0,0,115160,295,0,0,14,8,1,0,6,14,639,5652521,3730530,4358,0,6,21,0,0,0,0,54000,160,0,0,7,2,0,0,6,0,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,1
1322,95,11,21,21,1230,355400,872,1,0,7,2,19,0,6,57,1261,9120750,4421846,4760345,0,12,56,0,27,27,430,205100,667,0,0,0,0,7,0,8,5,599,0,7,2,28,28,1550,315000,1337,0,0,1,0,14,0,6,34,641,7,1,1,1,1
1323,61,2,3,3,510,105620,450,0,0,0,0,8,0,13,9,634,5628439,1988661,3962221,0,11,17,1,0,0,370,63540,188,0,0,4,2,3,0,6,0,167,1,27,1,0,0,490,108240,422,0,0,6,4,2,0,6,3,275,3,1,1,1,1
1324,77,6,0,0,720,245820,685,0,0,0,0,9,0,5,40,791,5235705,1726323,0,0,3,18,0,1,1,200,58580,120,0,0,3,1,0,0,2,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1325,81,5,0,0,298,135500,415,0,0,0,0,7,0,1,40,867,5716078,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1326,145,0,12,12,0,323000,976,0,0,38,37,30,0,3,60,1465,10992444,2947822,9471678,0,2,7,0,9,9,0,285000,495,0,0,8,7,1,0,1,60,476,0,50,0,19,19,2700,885000,1867,0,0,32,27,6,0,6,110,1316,0,1,1,1,1
1327,71,0,0,0,495,83920,198,0,0,4,3,6,0,2,0,493,3313139,14923784,17274418,0,3,166,13,44,44,2904,1108880,2886,12,0,19,10,6,0,5,21,1781,14,41,0,0,0,190,375000,596,0,0,47,27,2,0,3,0,447,0,1,1,1,1
1328,126,5,0,0,1230,434200,1026,3,0,8,2,17,0,7,70,1454,9622914,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1329,59,1,0,0,600,83720,290,1,0,0,0,4,0,8,22,626,5545245,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1330,80,0,0,0,692,127520,402,0,0,0,0,8,0,6,2,550,4313578,1811033,235880,0,6,34,0,0,0,460,107100,513,0,0,0,0,2,0,3,0,247,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,1,1,1
1331,90,18,3,3,850,206700,579,16,0,6,5,0,0,7,25,938,7145199,6947574,10844032,0,10,30,10,4,4,203,146400,190,9,0,13,8,0,0,6,3,350,3,100,14,21,21,1048,562600,1104,13,0,12,2,3,0,8,12,1071,9,1,1,1,1
1332,19,1,0,0,0,36660,108,0,0,0,0,2,0,2,4,201,719111,4821517,1376412,0,5,42,0,0,0,0,59840,461,0,0,20,19,4,0,5,0,330,5,0,0,0,0,0,0,113,0,0,8,4,2,0,3,0,27,0,1,1,0,1
1333,60,0,0,0,0,39960,0,0,0,0,0,0,0,2,0,435,4940527,10103275,0,0,0,68,0,0,0,0,155040,480,0,0,22,11,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1334,80,26,4,4,1050,296100,1572,0,3,6,4,4,3,2,40,1031,7607676,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1335,94,37,0,0,750,307400,559,0,0,11,8,2,0,1,40,1092,8922799,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1336,74,0,10,10,280,96600,288,0,0,0,0,0,0,1,41,869,4482037,5979866,29390152,0,0,92,3,10,10,1165,559300,1246,0,0,0,0,4,0,2,79,1199,5,169,3,31,31,2340,1092500,2262,0,2,68,24,44,0,6,79,2321,6,1,1,1,1
1337,32,4,4,4,100,127020,304,0,0,4,3,8,0,3,4,299,5206654,4032786,30305,0,0,1,0,0,0,0,21180,0,0,0,20,8,0,0,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,1
1338,86,3,0,0,0,87020,251,0,0,0,0,4,0,3,0,595,4896250,3262020,0,0,0,24,0,0,0,240,90500,208,0,0,8,2,2,0,1,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1339,71,1,12,12,628,116460,309,0,0,10,7,7,0,3,12,636,5915767,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1340,27,1,0,0,0,42420,148,0,0,0,0,0,0,2,23,463,4875553,0,1280924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,26,0,0,0,0,35200,70,0,0,0,0,0,0,0,0,166,4,1,1,0,1
1341,86,4,19,19,862,230100,512,2,0,10,8,0,0,4,25,912,6547662,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1342,228,113,29,29,3060,1623900,2772,0,0,36,25,31,0,7,120,3213,19855339,774112,52271,0,14,11,8,0,0,250,108000,299,0,0,0,0,3,0,3,0,159,1,0,0,0,0,60,0,0,0,0,0,0,0,0,1,0,10,0,1,1,1,1
1343,14,0,0,0,0,17820,55,0,0,0,0,4,0,1,13,180,1032507,0,1633350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,400,39380,101,0,0,0,0,8,0,1,0,232,5,1,1,0,1
1344,32,2,0,0,0,12920,14,2,0,0,0,5,0,1,2,291,2537665,4744066,1234642,0,0,48,9,0,0,0,74880,191,7,0,0,0,3,0,3,2,394,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,9,0,1,1,1,1
1345,102,5,1,1,350,202800,581,5,0,2,2,0,0,2,25,918,7092629,4884635,700731,0,10,53,0,8,8,1300,265000,759,0,0,0,0,6,0,7,19,562,5,1,0,3,3,0,15000,120,0,0,0,0,1,0,3,0,58,0,1,1,1,1
1346,44,1,4,4,200,97800,392,1,0,0,0,6,0,7,46,668,2967674,2765628,1592087,0,10,35,4,3,3,950,151320,407,4,0,3,2,2,0,4,12,397,5,24,5,10,10,250,44580,222,4,0,0,0,1,0,4,0,254,2,1,1,1,1
1347,44,14,21,21,630,181220,298,1,0,0,0,2,0,2,40,865,4767080,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1348,6,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,44,220934,6025816,0,0,0,56,36,0,0,90,125460,130,0,0,0,0,0,0,3,31,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1349,129,6,0,0,489,236020,654,0,0,1,1,27,0,4,1,1082,9371116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1350,164,4,20,20,970,454600,1167,1,0,5,4,12,0,6,40,1494,8790089,3353365,0,0,6,31,3,12,12,1847,270000,1315,1,0,4,2,3,0,2,11,458,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1351,90,0,0,0,0,64220,262,0,0,7,4,6,0,4,0,653,10009551,6786600,0,0,0,71,0,0,0,660,408180,586,0,0,0,0,4,0,1,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1352,163,0,0,0,838,434400,843,0,0,2,1,12,0,14,0,1317,12535073,0,0,0,0,8,0,0,0,180,45000,255,0,0,0,0,3,0,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1353,113,1,0,0,500,252020,678,0,0,29,17,7,0,2,40,1004,10779251,7048091,11741816,0,6,98,27,10,10,1044,629580,1080,0,0,3,3,7,0,3,0,946,6,31,27,4,4,1829,927000,1282,3,1,22,20,4,0,1,80,1117,6,1,1,1,1
1354,78,0,2,2,600,115260,344,0,0,0,0,3,0,1,27,674,3651986,9672774,12271463,0,5,35,0,0,0,0,118500,429,0,0,33,17,1,0,1,0,303,4,59,1,0,0,0,300740,896,1,0,48,20,5,0,5,12,583,2,1,1,1,1
1355,66,6,0,0,540,235060,681,0,0,3,2,20,0,3,16,631,4745527,9095502,0,0,3,63,1,0,0,1177,440540,1108,0,0,1,0,6,0,6,54,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1356,223,0,25,25,2653,971700,2257,0,1,12,10,17,0,5,120,2436,12081883,171854,2279481,0,12,2,0,0,0,0,15000,462,0,1,0,0,2,0,2,0,33,2,19,0,23,23,1330,165000,1027,0,0,0,0,3,0,2,2,430,5,1,1,1,1
1357,90,6,21,21,1210,208520,816,5,0,6,6,20,0,3,40,1122,6359284,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1358,100,3,0,0,0,135500,678,1,0,60,17,0,0,8,40,1018,17135292,1437951,3279330,0,8,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,12,0,58,0,12,12,800,381900,605,0,0,3,1,0,0,3,10,506,5,1,1,1,1
1359,70,6,1,1,599,69660,202,6,0,0,0,0,0,3,16,599,4222636,12480873,6297429,0,0,65,6,22,22,587,383240,718,6,0,4,2,0,0,2,52,935,0,22,6,13,13,690,227000,755,6,0,9,3,0,0,1,30,526,5,1,1,1,1
