level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3
344,102,45,45,4030,2321800,3682,20,0,21,13,35,0,9,84,3730,23838258,4946611,2907975,0,13,29,15,24,24,562,364400,545,2,0,9,3,5,0,4,0,548,4,16,18,14,14,966,314000,936,1,1,0,0,5,0,3,10,437,7
71,0,0,0,0,194500,450,0,0,12,6,2,0,3,62,893,7581358,0,1220209,0,0,0,0,0,0,0,39960,48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,400,148740,284,0,0,0,0,0,0,1,51,349,0
80,0,0,0,0,146300,378,0,0,15,11,0,0,5,40,801,5605218,2333329,751063,0,4,0,0,0,0,0,60300,0,0,0,9,7,0,0,1,0,36,0,4,0,0,0,0,41220,40,0,0,4,2,0,0,1,0,52,1
185,186,10,10,1420,1036500,1330,135,0,5,4,64,0,6,11,2462,16478948,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,10,10,0,45820,188,1,0,0,0,9,0,3,5,407,2194273,3278680,0,0,7,42,5,8,8,1008,151780,497,5,0,11,6,14,0,3,7,452,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4,6,6,1040,235460,713,1,0,9,8,36,0,8,37,961,8832308,1302921,0,0,12,1,0,0,0,0,14160,84,0,0,4,3,1,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,11,0,0,769,236420,578,11,0,31,13,0,0,5,11,1059,14028486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,14,14,400,352400,1079,0,0,14,12,10,0,3,21,1226,9418972,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,8100,0,0,0,0,0,0,0,1,0,185,980604,842738,2268175,0,0,15,1,0,0,0,20300,46,0,0,0,0,1,0,1,11,170,0,55,0,0,0,300,117900,377,0,0,0,0,4,0,1,15,419,0
56,101,1,1,0,248120,284,2,0,0,0,7,0,2,40,1216,12140199,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,0,0,0,292900,927,1,0,4,2,19,0,3,14,957,6970816,640211,12140,0,5,2,0,0,0,0,30000,383,0,1,0,0,2,1,1,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
70,113,16,16,400,337400,639,8,0,5,4,12,0,3,41,1530,10520658,0,4745300,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,8,8,700,315000,373,1,0,1,1,3,0,1,10,604,6
70,2,0,0,400,79820,279,0,0,3,2,0,0,5,3,518,3066380,3027978,32068,0,7,30,7,0,0,93,114180,250,1,0,6,3,0,0,1,0,253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
70,3,4,4,360,266700,559,0,0,11,10,9,0,3,40,853,7246374,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,14,30,30,3195,1271000,2813,0,1,21,16,24,0,5,40,2939,20328047,3504013,3259,0,7,16,0,38,38,1140,339000,1169,0,1,0,0,5,0,2,30,622,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
152,9,7,7,1500,479400,1419,0,0,3,3,7,0,4,62,1535,7940417,295026,3870204,0,11,0,0,0,0,200,2000,145,0,0,1,0,1,0,1,0,22,1,61,0,5,5,1500,354000,1454,0,1,0,0,4,0,2,80,905,10
146,16,0,0,1063,378120,800,13,0,0,0,5,0,5,24,1159,5604101,1118529,450506,0,4,6,6,0,0,216,68580,98,6,0,2,1,1,0,3,0,129,2,0,2,2,2,60,27000,120,2,0,0,0,1,0,3,0,57,0
73,5,0,0,0,100800,216,0,0,12,6,9,0,6,8,642,8072733,3166365,4998859,0,0,14,2,0,0,199,28620,276,0,0,10,3,5,0,3,0,135,0,19,3,3,3,1000,113480,452,0,0,13,4,4,0,5,22,420,2
110,15,2,2,1492,412160,1133,0,0,28,15,15,0,9,80,1483,14288084,2083434,0,0,11,15,4,0,0,420,16140,492,0,0,3,0,4,0,3,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,1,1,173,105620,271,1,0,7,5,21,0,1,10,569,4380873,6431619,1725248,0,4,83,9,25,25,1376,545180,1020,3,0,1,1,9,0,1,0,805,7,20,6,0,0,660,120000,624,4,0,0,0,1,0,1,0,233,4
124,5,5,5,0,292400,508,2,0,44,28,0,0,3,8,994,17512267,3968386,116555,0,5,31,1,0,0,0,162000,290,0,0,9,3,0,0,3,10,327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0
133,9,0,0,730,263520,801,8,1,7,4,27,0,4,6,1127,9428976,2092985,111940,0,0,13,2,0,0,450,68480,460,0,0,0,0,6,0,3,0,151,0,0,0,0,0,200,0,120,0,0,0,0,1,0,1,0,16,0
96,3,0,0,828,234860,605,2,1,1,1,8,0,1,14,743,4663472,831217,0,0,5,8,1,0,0,300,43740,392,1,0,0,0,2,0,1,5,134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,8,8,250,83220,252,0,0,0,0,8,0,2,9,529,2780804,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,8,28,28,5480,2611300,5607,0,2,24,15,39,1,12,114,5545,34381874,13405821,3290995,2,13,229,2,20,20,3780,1459000,3320,0,2,0,0,15,0,7,80,2169,7,3,0,11,11,1160,525000,1292,0,0,0,0,4,0,2,0,118,7
145,2,10,10,657,341300,790,0,0,6,2,18,0,5,41,1432,10363171,23816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,94,1,1,0,169160,246,0,0,0,0,1,0,2,26,1087,6085900,9284430,4896073,0,7,30,40,0,0,0,50760,605,9,0,41,20,4,0,2,6,519,5,40,29,20,20,60,732480,818,0,0,4,0,4,0,4,20,717,7
58,0,1,1,44,97900,204,0,0,0,0,2,0,1,38,656,4757893,0,3944411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,4,748,187900,689,0,0,0,0,13,0,5,33,545,0
160,2,8,8,1771,497900,1648,0,1,8,5,15,0,7,98,1728,10447112,1597248,0,0,11,16,1,0,0,661,315000,506,0,0,5,2,1,0,2,21,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,38660,170,0,0,0,0,6,0,1,18,289,1654660,1841465,9441263,0,5,39,8,0,0,0,107640,327,1,0,0,0,4,0,2,5,350,7,32,46,18,18,1440,485100,564,33,0,23,14,4,0,2,40,988,4
140,10,1,1,1182,439300,891,1,0,8,6,3,0,6,54,1380,10057775,2970579,0,0,5,23,6,0,0,680,315000,620,6,0,0,0,0,0,1,58,598,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,8100,72,0,0,0,0,0,0,1,15,200,867955,6295719,4216771,0,0,55,5,0,0,0,76720,230,0,0,15,12,0,0,1,0,426,4,41,5,0,0,918,200380,350,0,0,9,5,0,0,4,0,351,4
85,8,0,0,807,247820,796,8,0,15,9,9,0,9,44,944,7314084,2228395,38953,0,8,25,6,0,0,700,89580,333,4,0,2,0,4,0,4,0,210,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
92,7,34,34,1607,490400,1210,5,0,23,10,28,0,13,45,1427,16299135,2216290,5103059,0,13,11,0,10,10,185,90000,306,0,0,2,0,6,0,5,17,298,0,86,1,2,2,1063,372500,1223,1,0,4,1,9,0,6,0,646,3
146,0,7,7,744,344000,1606,0,0,6,5,0,0,4,40,1268,4520584,4502137,0,0,10,65,1,26,26,1050,337900,785,0,0,5,4,0,0,3,10,670,2,0,0,0,0,988,135000,670,0,0,0,0,0,0,0,0,0,4
112,11,20,20,536,225660,680,11,0,3,2,6,0,3,11,1032,7950436,5740101,585491,0,11,38,4,13,13,1410,213240,970,4,0,6,3,5,0,2,1,461,4,6,0,0,0,0,45000,0,0,0,0,0,0,0,1,0,57,0
148,6,29,29,1760,517500,1407,0,0,19,14,6,0,11,47,1639,14004289,3655818,437067,0,11,21,1,7,7,450,129000,467,0,0,6,1,4,0,8,0,253,3,2,0,0,0,200,30000,252,0,0,1,1,1,0,2,0,23,0
461,14,27,27,4090,1991100,4040,3,1,2,2,4,0,7,52,3599,29775624,14918688,4628769,0,12,317,1,25,25,3030,1511000,3044,1,1,0,0,7,0,3,16,2275,4,119,1,0,0,540,299000,1084,0,1,0,0,4,0,1,0,709,1
83,9,11,11,550,130220,293,0,0,0,0,21,0,3,1,801,6041242,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,88,6,6,2380,1198100,2065,26,1,9,7,44,0,6,55,2527,22978839,10067902,0,0,12,40,8,17,17,900,344000,893,5,1,3,1,11,0,3,4,502,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,2,2,0,38660,61,0,0,0,0,25,0,2,0,418,3916323,2320522,1904,0,0,11,0,0,0,250,130500,385,0,0,0,0,7,0,1,41,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
64,1,0,0,200,109920,280,0,0,0,0,2,0,4,44,702,2903602,1900786,4715527,0,5,8,0,0,0,253,68540,287,0,0,9,8,3,0,1,0,112,3,98,0,29,29,1410,577840,1364,0,0,25,14,12,0,5,59,1335,7
139,20,44,44,1816,540200,1605,0,0,27,14,15,0,8,34,1640,15869076,285196,0,0,13,6,0,0,0,200,0,149,0,0,0,0,1,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3,0,0,0,36660,4,1,0,0,0,32,0,1,2,385,2957758,0,2054333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,40860,299,0,0,0,0,6,0,2,25,277,0
31,45,9,9,500,135220,318,0,1,0,0,17,0,4,22,829,4977328,6377668,3014714,0,9,42,14,24,24,825,220380,869,2,0,12,7,6,0,3,7,680,5,20,11,9,9,674,165000,501,1,0,1,0,21,0,4,10,384,7
75,7,0,0,660,169160,504,0,0,22,10,4,0,11,40,843,10167338,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,84,10,10,499,277800,410,83,0,0,0,0,0,3,40,1255,7301405,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,24,24,960,352400,576,0,0,28,22,0,0,3,18,1097,12906619,0,2913135,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,165000,360,0,0,0,0,0,0,2,0,373,0
46,1,0,0,0,28400,34,1,0,0,0,0,0,5,7,345,2121813,2846006,807933,0,0,61,0,0,0,960,191520,770,0,0,4,2,0,0,8,0,426,4,22,0,0,0,360,87480,215,0,1,0,0,0,0,1,0,159,3
153,4,0,0,738,338000,868,0,0,0,0,3,0,2,0,1193,7793006,569641,0,0,4,0,0,0,0,120,30000,0,0,0,0,0,0,0,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,1373,374100,1036,0,0,12,10,0,0,10,80,1465,7482655,3613195,0,0,10,28,0,0,0,0,165000,475,0,0,7,4,0,0,2,10,349,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,6,2,2,0,125120,534,0,0,5,3,48,0,3,5,587,5183633,5393849,4532599,0,6,46,8,0,0,0,167280,507,0,0,5,4,43,0,1,5,412,4,30,9,0,0,0,207000,403,0,0,2,1,58,0,2,0,391,4
142,3,0,0,0,0,0,3,0,42,22,0,0,14,22,1297,18370033,6595402,3791492,0,0,35,1,0,0,0,0,0,1,0,10,5,0,0,12,30,849,0,21,2,0,0,0,0,0,2,0,12,9,0,0,6,8,372,0
177,13,9,9,800,622400,1493,2,0,39,22,5,0,2,31,1555,12236566,9461867,0,0,13,123,6,1,1,2100,648000,1356,0,0,34,14,3,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,4,0,0,750,233660,673,0,0,10,9,4,0,1,40,1024,7088838,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,105620,408,0,0,16,13,0,0,7,40,621,5318870,2194243,662279,0,5,2,0,0,0,0,75600,20,0,0,7,2,0,0,3,0,54,0,0,0,0,0,0,12480,0,0,0,3,0,0,0,3,0,16,0
69,0,0,0,400,179220,591,0,0,5,2,2,0,7,52,824,3305867,7783822,0,0,10,14,0,0,0,0,14480,194,0,0,31,13,2,0,5,0,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,19,1,1,0,71460,70,0,0,0,0,0,0,8,18,597,5119253,1229273,164917,0,0,22,1,0,0,0,33960,120,0,0,0,0,0,0,2,0,133,0,1,2,0,0,0,9540,0,0,0,0,0,0,0,1,0,24,0
65,45,0,0,0,181220,395,7,0,0,0,0,0,2,40,924,7183631,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,6,7,7,500,221820,498,6,0,14,11,18,0,3,40,863,10421219,3499191,0,0,7,67,4,0,0,460,209880,735,3,1,7,2,9,0,5,0,475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,47,2,2,0,123500,248,13,0,0,0,2,0,1,40,749,13494230,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,17820,56,0,0,0,0,0,0,4,12,370,1220580,11099185,6577884,0,0,183,0,0,0,0,0,0,0,5,0,0,0,0,4,4,2149,0,126,0,0,0,0,0,0,0,13,0,0,0,0,6,0,2081,0
28,61,6,6,499,278400,598,2,0,0,0,16,0,3,26,795,6661971,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,107,0,0,800,607400,495,25,0,29,19,5,0,4,46,1505,16562832,2561920,0,0,0,4,23,0,0,0,180000,115,0,0,3,1,0,0,1,20,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,12,1,1,896,243060,743,0,0,14,10,13,0,7,10,844,7792816,507486,0,0,10,3,0,0,0,0,0,96,0,0,1,0,1,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,88,38,38,2220,1473320,2102,4,0,8,4,2,0,8,30,2981,25175630,7221298,0,0,12,133,11,6,6,1300,644400,1465,0,0,0,0,0,0,4,0,958,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4,0,0,450,161320,522,0,0,0,0,8,0,2,40,697,3110363,4549186,130498,0,5,61,9,0,0,1210,186780,913,3,0,0,0,7,0,4,0,501,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0
90,15,19,19,1100,316560,804,9,0,11,4,7,0,5,50,1290,8260924,4141758,0,0,10,10,3,7,7,200,73740,165,2,0,9,6,4,0,2,0,173,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,1,0,126920,526,0,0,0,0,7,0,7,81,840,3712429,1461865,1303710,0,11,18,0,0,0,0,83980,376,0,0,0,0,5,0,3,40,373,4,2,2,0,0,1650,85800,448,1,1,0,0,3,0,2,40,299,6
39,6,0,0,0,39160,18,6,0,0,0,0,0,6,6,413,2957937,3405801,2777991,0,0,51,8,8,8,667,112640,317,8,0,0,0,0,0,7,4,493,4,40,4,3,3,460,156000,400,4,0,2,1,0,0,4,3,357,4
72,0,34,34,1100,262400,1029,0,0,36,16,9,0,7,34,1112,12678427,3854772,0,0,13,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,63,7,7,2250,1582400,2278,0,0,2,2,51,0,3,54,2444,19755347,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,19,19,1171,277900,890,0,0,3,3,11,0,5,38,1041,5701774,0,0,0,13,6,0,9,9,0,60000,0,0,0,1,0,0,0,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,8,1,1,840,135500,586,0,0,3,2,11,0,4,17,750,4495093,3319054,4396274,0,9,30,2,2,2,1200,396900,1273,0,1,0,0,5,0,4,63,625,5,35,0,27,27,790,342000,1215,0,0,1,0,7,0,7,23,630,9
111,2,49,49,1418,448100,1052,1,0,32,20,5,0,3,61,1588,17548799,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,46,24,24,500,389900,969,46,0,15,8,31,0,3,46,1489,11565639,2398983,7186275,0,13,1,1,5,5,0,60000,586,1,0,5,4,1,0,2,10,140,3,20,3,0,0,0,330000,991,3,0,11,10,6,0,8,45,479,7
98,6,44,44,2030,483000,1634,0,0,10,6,3,0,4,92,1696,11190776,4305332,3277408,0,13,52,1,15,15,670,242000,746,0,2,0,0,5,0,6,15,581,4,24,0,33,33,690,255000,666,0,0,2,1,16,0,3,9,504,6
81,63,1,1,548,224920,210,16,0,1,1,0,0,3,0,907,5584005,2019314,1348189,0,4,27,20,0,0,260,137480,325,12,0,0,0,0,0,3,0,310,4,12,19,0,0,60,165000,31,1,0,0,0,1,0,1,0,196,1
40,20,0,0,600,98200,247,0,0,0,0,14,0,2,29,578,3295660,4309883,13739,0,5,23,18,34,34,430,195400,387,0,0,0,0,6,0,3,29,702,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
60,56,0,0,400,31320,140,53,0,0,0,7,0,3,0,790,5017851,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,20420,42,0,0,0,0,0,0,1,10,244,1809263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,45,0,0,0,80020,198,36,0,0,0,5,0,8,22,725,5413004,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,2,2,0,44420,122,0,0,0,0,0,0,3,6,301,2371362,0,16842830,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,24,24,450,337980,530,0,0,48,21,0,0,6,11,753,10
76,3,2,2,0,137600,413,0,0,16,7,2,0,1,40,788,5757286,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,2,2,0,233660,885,1,0,5,3,7,0,5,5,865,6192649,10028985,8262556,0,12,84,3,32,32,2577,505740,1832,3,0,10,5,10,0,4,30,1018,8,30,13,21,21,660,450000,905,9,0,6,1,7,0,3,44,708,1
10,0,0,0,0,3720,0,0,0,0,0,2,0,2,0,102,1720599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,14260,38,0,0,0,0,2,0,2,12,184,913881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,54,228649,0,6829548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,6,6,461,222560,508,0,0,3,2,1,0,1,9,850,5
1,0,0,0,0,1020,0,0,0,0,0,0,0,1,0,19,119397,0,10845382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,80,2,2,890,379080,574,7,0,6,3,13,0,1,40,1225,7
119,0,0,0,0,181220,360,0,0,0,0,0,0,3,0,838,6892366,859661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,7,7,1954,506100,1556,0,0,16,10,22,0,16,62,1668,10942615,8108202,1295860,0,12,52,0,28,28,1400,375000,1423,0,1,7,3,12,0,15,4,775,5,11,0,0,0,540,120000,589,0,0,0,0,5,0,3,0,106,4
117,56,0,0,900,307600,748,19,0,10,7,0,0,3,36,1384,8385898,2570350,1602124,0,11,28,4,0,0,0,135000,265,3,0,4,3,0,0,0,2,208,0,36,15,0,0,510,318000,400,2,0,0,0,0,0,2,0,354,4
94,85,35,35,2090,960300,1704,3,0,37,23,11,0,9,64,2079,18166059,384256,867437,0,14,3,1,0,0,0,15000,81,0,0,0,0,1,0,2,0,33,0,0,0,0,0,240,62000,307,0,1,0,0,2,0,2,21,188,0
71,0,0,0,0,103620,479,0,0,10,6,17,0,9,28,700,6711916,4063969,0,0,4,5,0,1,1,0,40680,160,0,0,5,2,4,0,5,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,0,21,21,658,117900,420,0,0,5,3,9,0,4,40,941,6255862,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,20,20,1400,539320,1553,0,0,53,34,6,0,3,40,1818,6583677,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,26,26,1109,552300,2187,0,2,3,3,3,2,2,40,1528,7783141,713408,0,0,7,25,0,0,0,460,120000,240,0,0,0,0,0,0,1,0,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,4,16,16,809,172960,428,4,0,0,0,5,0,4,7,727,4144566,363524,0,0,11,1,0,2,2,60,12060,87,0,0,1,1,1,0,2,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,10,29,29,1670,508120,1440,10,0,0,0,30,0,10,22,1726,6517311,6818556,0,0,14,106,4,11,11,1695,486000,1616,3,2,5,4,15,0,3,40,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,105620,354,0,0,11,10,4,0,1,1,573,5347862,0,8992664,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,142200,310,0,0,35,11,0,0,2,2,235,4
64,0,7,7,250,106220,396,0,0,0,0,7,0,3,6,544,2598491,3228205,666878,0,12,40,1,0,0,1140,186780,642,0,0,7,4,9,0,1,10,336,6,5,0,0,0,0,30000,207,0,0,1,1,2,0,2,0,52,1
91,1,36,36,1370,301820,1234,1,0,3,2,4,0,7,44,1214,8065506,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,7,6,6,0,382400,766,7,0,5,5,6,0,4,30,1060,5748397,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,21,21,950,158920,550,2,0,0,0,4,0,4,56,934,4354223,977248,257196,0,12,16,2,7,7,0,64900,184,2,0,0,0,2,0,2,0,182,5,0,0,0,0,250,13740,116,0,0,0,0,1,0,1,5,44,2
66,2,0,0,100,185620,842,0,0,3,2,4,0,3,61,876,3855578,2316336,3380830,0,9,49,7,0,0,330,171180,476,0,0,1,0,2,0,3,5,377,2,18,0,0,0,0,75000,479,0,0,17,10,2,0,5,4,185,3
130,93,5,5,400,577400,763,2,0,35,21,11,0,4,18,1498,19218999,4239980,10325177,0,0,44,19,21,21,0,402200,775,7,0,8,5,2,0,4,20,673,6,76,18,23,23,1000,404900,1055,12,0,25,17,4,0,9,0,785,0
118,8,17,17,980,282600,615,7,0,0,0,9,0,4,5,969,4820039,495212,1955735,0,7,11,0,0,0,180,45000,263,0,1,0,0,1,0,1,0,104,1,28,0,11,11,1260,225000,1164,0,1,0,0,4,0,2,10,423,7
68,21,0,0,250,87800,377,0,0,0,0,11,0,3,15,669,3483501,4797616,425804,0,9,12,10,0,0,120,145860,259,5,0,8,5,3,0,4,8,261,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0
72,5,1,1,120,71660,242,0,0,6,3,2,0,5,5,626,4903092,7148583,2820568,0,1,93,13,42,42,1007,362640,1244,0,0,4,0,7,0,7,2,993,9,4,2,3,3,30,15000,246,0,0,13,3,2,0,5,4,182,0
131,5,0,0,400,196060,494,0,0,2,1,2,0,3,2,858,5538706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,98,165800,360,0,0,0,0,0,0,3,0,770,6279610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,43,23,23,250,605660,1687,5,0,16,10,12,0,7,54,1607,12191019,11486781,9622240,0,13,36,26,15,15,2250,685740,1090,0,0,21,11,3,0,4,56,932,7,122,24,21,21,2260,840000,1657,0,0,9,6,4,0,7,28,1263,7
70,8,0,0,520,169160,337,8,0,18,14,7,0,3,10,643,6566853,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,3720,0,0,0,0,0,0,0,2,0,100,1134491,9633058,622829,0,0,129,2,0,0,471,233400,480,0,0,3,2,0,0,16,0,896,0,4,0,0,0,0,13740,120,0,0,0,0,0,0,5,0,60,0
212,131,0,0,0,935400,1273,48,0,16,15,0,0,3,41,2311,16754621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
