level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
168,11,43,43,2794,811700,2469,8,0,20,11,14,0,5,84,2105,17683771,8462431,2883800,0,13,30,4,20,20,1020,619500,1189,2,1,11,7,4,0,3,81,1019,7,42,4,11,11,410,252000,781,0,0,0,0,2,0,2,10,496,7,1,1,1,0
200,35,43,43,1402,1014500,2310,34,3,33,22,1,4,4,55,2213,18912162,8133351,255731,4,6,97,11,14,14,1550,725000,1075,8,0,10,9,0,0,4,15,897,7,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,43,0,1,1,1,0
106,1,0,0,700,208000,769,0,0,28,19,11,0,2,40,1009,13916030,7905519,9692584,0,5,97,0,0,0,675,450600,926,0,0,12,10,12,0,4,21,806,5,13,0,0,0,60,509500,1163,0,0,26,13,8,0,2,31,374,5,1,1,1,0
244,127,31,31,3190,2401500,2843,18,0,65,37,18,0,8,143,3648,33178952,9991017,14310776,0,13,142,22,9,9,1710,1086000,2034,4,0,5,6,11,0,4,30,1345,7,44,5,20,20,1104,500500,913,0,0,44,24,7,0,6,3,628,5,1,1,1,0
429,232,56,56,4528,3068800,4225,231,1,10,6,42,0,6,120,5491,40566837,22422741,8978550,0,13,179,113,4,4,1884,1379000,1921,114,0,86,21,5,0,5,0,1944,1,8,4,8,8,950,240000,884,4,0,13,5,4,0,3,3,270,3,1,1,1,0
69,5,0,0,200,87800,228,1,0,0,0,2,0,1,4,497,3036015,10760269,5469489,0,4,21,8,0,0,0,174600,712,6,0,21,8,1,0,2,10,293,5,29,1,0,0,750,240000,287,1,0,21,10,2,0,3,0,252,0,1,1,1,0
65,1,3,3,0,125220,464,0,0,0,0,4,0,3,40,702,3244125,2015326,94219,0,7,10,0,0,0,0,197280,650,0,0,1,1,3,0,3,51,416,9,2,0,0,0,0,0,59,0,0,0,0,1,0,1,0,15,0,1,1,1,0
70,8,0,0,810,115260,513,7,0,4,2,22,0,4,10,650,5380194,1927585,3923191,0,9,0,0,0,0,0,0,92,0,0,5,4,2,0,1,0,27,0,27,5,10,10,430,207240,328,5,0,7,5,11,0,2,0,330,5,1,1,1,0
161,91,0,0,1450,804400,1281,10,0,26,14,63,0,8,40,1899,16591275,4395936,13741970,0,11,61,9,0,0,1000,330000,1138,0,0,7,5,10,0,5,0,469,3,155,58,6,6,2570,1550500,2201,0,3,12,8,34,0,6,80,2034,7,1,1,1,0
139,2,4,4,870,322400,886,2,0,11,10,3,0,8,40,1219,10025397,5499930,7377125,0,5,67,4,1,1,1150,302700,1242,2,0,3,2,5,0,3,10,617,6,68,0,29,29,1740,603000,1681,0,1,10,9,9,0,5,30,1005,7,1,1,1,0
75,0,20,20,0,169160,338,0,0,17,9,0,0,6,40,863,8004320,12928224,15647587,0,3,83,0,3,3,0,318240,520,0,0,24,15,0,0,6,0,646,0,42,0,17,17,808,465000,900,0,0,29,20,0,0,8,22,768,4,1,1,1,0
389,42,42,42,1997,2119400,3642,2,0,35,27,5,0,7,120,3940,30811498,13410141,1495560,0,12,209,7,3,3,3732,861100,2809,0,1,2,1,5,0,9,80,1818,5,21,0,0,0,0,0,672,0,0,0,0,3,0,8,0,162,1,1,1,1,0
208,66,3,3,1970,1006400,1761,63,1,5,3,18,0,8,81,2352,17685493,19052981,11412901,0,9,162,42,13,13,2072,1240000,2263,40,0,4,3,27,0,4,46,1831,7,53,85,8,8,1764,1258500,1925,84,0,0,0,11,0,5,114,1715,7,1,1,1,0
169,106,5,5,1050,1116300,2132,86,1,11,10,7,1,12,121,2630,23350643,2244648,2571626,3,12,0,0,0,0,0,107000,739,0,0,1,1,2,0,2,40,287,5,1,1,0,0,2250,360000,907,1,0,0,0,2,0,2,80,505,4,1,1,1,0
365,0,26,26,2999,1203400,2701,0,0,21,10,33,0,5,45,2919,23981282,7587366,1133348,0,7,81,0,21,21,1470,299700,1419,0,0,0,0,7,0,4,0,703,6,24,0,0,0,0,117000,265,0,0,0,0,0,0,5,0,166,3,1,1,1,0
30,0,1,1,650,72160,278,0,0,0,0,5,0,2,40,473,1634622,1063427,724496,0,6,17,0,6,6,0,65140,70,0,0,0,0,2,0,2,0,179,4,18,1,3,3,200,47820,300,1,0,0,0,1,0,2,0,154,6,1,1,0,0
245,8,20,20,200,744800,1883,3,0,4,4,16,0,8,41,1943,12587958,2003638,0,0,12,18,0,20,20,0,135000,667,0,0,0,0,3,0,3,0,277,6,3,0,0,0,0,0,120,0,0,0,0,0,0,1,0,21,0,1,1,1,0
120,1,0,0,0,292400,695,0,0,22,14,0,0,5,40,1148,14105484,9876776,3794070,0,6,79,0,0,0,800,675000,1445,0,0,12,8,0,0,3,100,1250,8,34,0,0,0,200,225000,365,0,0,9,9,0,0,2,20,391,0,1,1,1,0
70,0,3,3,0,79820,333,0,0,20,14,7,0,3,19,628,8316351,3464006,3328088,0,5,26,0,0,0,0,182880,388,0,0,8,6,3,0,4,1,247,4,60,0,0,0,1840,225000,803,0,0,4,4,8,0,6,0,401,3,1,1,1,0
100,9,1,1,549,135900,346,4,0,0,0,8,0,1,5,756,8231777,2497302,6128334,0,5,36,9,0,0,600,119520,417,9,0,1,1,6,0,1,0,284,2,26,0,0,0,600,269580,636,0,0,4,2,5,0,1,50,495,3,1,1,1,0
176,109,25,25,1730,1054400,1427,56,0,12,10,4,0,12,24,2315,17020923,11988537,2292766,0,7,143,48,23,23,2660,1269000,2572,1,1,1,0,6,0,5,50,1915,7,7,0,19,19,540,162000,580,0,0,0,0,2,0,6,0,273,6,1,1,1,0
294,275,0,0,0,1097800,1570,23,0,6,3,1,0,5,14,3533,25382778,10089472,3028003,0,3,46,42,0,0,0,287000,440,3,0,0,0,0,0,1,30,709,0,45,45,0,0,0,0,360,0,0,0,0,0,0,2,0,492,0,1,1,1,0
53,3,0,0,450,98760,278,0,0,0,0,2,0,3,40,622,2411992,0,613,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0
213,89,0,0,1753,1223300,1922,3,0,6,3,28,0,7,40,2270,17741164,14825056,15880876,0,5,63,134,35,35,2460,2147000,2388,1,1,0,0,9,0,6,120,2337,11,60,144,4,4,964,1594900,1361,2,0,0,0,7,0,7,85,1887,1,1,1,1,0
347,75,39,39,3320,1990500,3611,5,0,11,7,36,0,3,131,3643,21979951,2345747,4526289,1,13,13,10,11,11,0,421500,628,2,0,0,0,4,0,2,40,494,6,109,9,10,10,2500,722000,1678,1,0,0,0,7,0,2,40,1040,8,1,1,1,0
122,17,5,5,784,358700,667,0,0,42,17,15,0,4,12,1083,21128407,17174342,1766125,0,7,146,22,10,10,2050,933400,1840,4,0,52,26,14,0,3,18,1422,7,10,0,0,0,250,120000,455,0,0,3,3,2,0,1,20,233,4,1,1,1,0
308,394,5,5,2900,3295100,2950,213,0,3,3,26,0,9,120,5031,29827891,17695967,13699456,0,12,135,173,10,10,1924,1919700,1857,86,0,1,0,16,0,8,33,2322,6,117,167,0,0,1600,1785500,1494,102,0,0,0,15,0,9,47,2108,1,1,1,1,0
100,43,37,37,380,532700,1747,43,0,23,19,14,0,18,120,2065,15945770,9675553,8147603,0,14,85,11,13,13,820,540500,825,12,1,23,2,6,0,13,0,781,1,29,28,30,30,370,561000,1649,28,0,8,6,5,0,13,90,1206,12,1,1,1,0
102,127,0,0,760,455600,660,109,0,6,4,8,0,6,13,1578,10284727,8386972,17488317,0,10,64,97,0,0,950,879700,975,54,0,11,10,11,0,3,33,1221,2,26,37,0,0,158,360000,790,32,0,31,13,6,0,3,0,476,7,1,1,1,0
441,10,29,29,3546,1863100,3664,0,0,36,11,21,0,6,120,3986,38029880,8494371,0,0,14,132,56,0,0,1200,843500,936,2,0,2,0,1,0,9,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
254,4,42,42,2940,976600,2780,0,0,21,13,6,0,12,59,2464,15805019,405858,1916804,0,13,11,0,0,0,540,27000,328,0,0,0,0,1,0,1,0,92,4,30,0,0,0,540,240000,538,0,1,0,0,1,0,1,13,313,2,1,1,1,0
162,153,0,0,660,907400,670,40,0,0,0,0,0,4,0,1893,17903187,0,11406073,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,240,405000,495,11,0,0,0,0,0,1,0,792,1,1,1,1,0
124,0,38,38,410,181720,1006,0,0,9,6,1,0,4,24,1220,10554622,5968582,223969,0,4,40,0,12,12,1870,546180,1155,0,0,1,0,0,0,8,58,781,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,1,1,1,0
60,0,0,0,0,52300,152,0,0,0,0,3,0,1,14,480,1906345,3058408,6646540,0,5,13,0,0,0,730,45900,302,0,0,11,9,1,0,1,0,150,4,53,1,21,21,1106,450900,1159,0,0,13,12,5,0,3,20,699,8,1,1,1,0
83,72,0,0,0,231660,276,43,0,43,30,7,0,6,11,1115,21133148,6699768,7995087,0,0,30,6,14,14,0,223740,324,3,0,16,7,1,0,3,1,363,0,29,7,0,0,0,135000,216,6,0,23,12,1,0,3,0,249,0,1,1,1,0
110,5,40,40,2000,568920,1837,5,0,5,3,10,0,7,120,1893,9004399,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,500,162000,470,0,0,0,0,2,0,1,20,300,6,1,1,1,0
77,1,2,2,600,193700,572,0,0,34,19,6,0,6,35,879,10286850,4149452,1799070,0,9,52,2,10,10,870,350700,1031,0,0,2,1,11,0,10,20,640,5,124,0,7,7,1140,294000,749,0,0,0,0,5,0,3,100,1693,5,1,1,1,0
260,2,22,22,1320,1329000,2505,2,0,71,41,20,0,4,120,2584,25091755,8786426,11053810,0,12,92,4,4,4,3008,547600,1574,4,0,1,1,12,0,2,56,1067,6,41,32,0,0,1600,959000,1955,19,0,6,5,12,0,6,121,1336,6,1,1,1,0
55,1,3,3,580,83920,275,1,0,0,0,6,0,4,12,487,2088566,2414576,1039712,0,7,46,4,5,5,540,192700,537,4,0,2,2,4,0,5,5,429,7,11,1,0,0,540,54880,518,1,0,1,1,3,0,3,5,145,0,1,1,1,0
92,7,20,20,24,337400,760,0,0,9,8,2,0,4,57,1150,6776514,5325765,1154583,0,12,45,25,14,14,60,555000,868,0,0,8,7,3,0,3,35,815,7,6,12,0,0,0,165000,385,0,0,0,0,2,0,2,15,231,3,1,1,1,0
123,32,15,15,0,564400,1106,30,0,49,33,8,0,6,40,1477,21235902,18291475,7010747,0,5,96,19,5,5,460,609000,1275,12,0,38,21,6,0,7,0,883,7,30,8,10,10,60,270000,1052,8,0,26,19,5,0,2,10,476,6,1,1,1,0
17,32,0,0,0,36660,159,3,0,0,0,0,0,4,20,449,2566097,1052153,4186491,0,4,3,13,0,0,0,0,85,0,0,0,0,1,0,1,10,162,2,31,36,15,15,0,272440,349,4,0,0,0,2,0,3,12,615,11,1,1,0,0
307,120,36,36,700,1297400,2718,1,0,27,15,0,0,15,78,3379,29325545,3611469,1331820,0,13,48,8,4,4,376,166500,515,0,1,0,0,0,0,3,42,623,0,10,1,13,13,800,107000,255,0,0,0,0,0,0,4,0,193,3,1,1,1,0
133,9,2,2,576,362200,878,0,0,1,1,41,0,6,5,1163,13258251,7847243,2589318,0,0,36,6,0,0,610,270000,775,0,0,0,0,35,0,10,27,625,0,32,0,0,0,0,120000,271,0,0,0,0,21,0,1,0,220,0,1,1,1,0
58,99,0,0,400,246920,274,2,0,0,0,12,0,2,40,1193,9003926,11169788,26254471,0,5,10,50,1,1,460,267480,598,3,1,40,20,8,0,3,40,701,7,26,69,12,12,460,675000,795,3,0,81,29,11,0,6,36,1055,6,1,1,1,0
36,9,0,0,0,105620,288,8,0,0,0,3,0,3,38,571,11756332,15396373,437480,0,7,14,15,2,2,0,156780,369,15,0,0,0,1,0,0,40,452,5,9,3,0,0,0,30000,100,3,0,0,0,1,0,1,0,80,2,1,1,0,0
110,0,0,0,400,169160,539,0,0,13,7,1,0,3,19,800,4612098,1048749,5364853,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,50,0,12,12,860,453240,1040,0,0,6,2,0,0,4,25,552,8,1,1,1,0
153,7,6,6,0,469400,1197,7,0,9,7,1,0,9,36,1367,12779538,4813170,8502412,0,13,31,1,10,10,0,360000,994,1,0,0,0,2,0,2,65,636,6,61,1,13,13,2560,720000,2088,1,0,3,3,6,0,5,110,1090,9,1,1,1,0
94,3,0,0,0,115560,303,0,0,0,0,34,0,3,0,661,7044454,2462822,0,0,0,54,1,0,0,451,147240,522,0,0,0,0,14,0,2,11,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
41,14,0,0,0,50600,77,0,1,0,0,3,0,2,5,414,3493920,1224949,3040771,0,4,18,12,0,0,0,55020,125,0,0,0,0,1,0,1,0,190,4,21,10,0,0,0,63540,303,0,0,5,5,2,0,1,0,204,5,1,1,1,0
47,44,0,0,443,145800,148,8,0,0,0,5,0,3,31,753,4659842,3113705,2032332,0,0,24,23,0,0,180,36500,473,10,0,8,3,4,0,3,0,345,4,0,0,0,0,0,0,165,0,0,7,3,3,0,2,0,25,0,1,1,1,0
106,16,1,1,980,212600,654,15,0,1,1,3,0,3,10,939,7724741,0,492085,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,180,54000,186,2,0,0,0,1,0,1,0,100,2,1,1,1,0
80,3,30,30,1500,382400,1164,0,0,12,11,10,0,6,60,1293,7228727,9312018,474943,0,13,70,3,20,20,1620,662000,1675,1,0,22,16,9,0,8,80,1324,7,1,0,0,0,700,147000,622,0,1,0,0,3,0,2,10,108,7,1,1,1,0
48,7,0,0,0,125120,215,2,0,0,0,5,0,1,28,516,3384231,14404933,0,0,0,35,3,0,0,0,257280,768,1,0,46,21,9,0,6,53,669,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
53,3,1,1,100,48520,93,1,0,0,0,0,0,1,2,390,2126229,11352,5140524,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,53,14,28,28,881,254980,504,0,0,3,2,7,0,3,0,682,6,1,1,1,0
72,8,9,9,120,97700,216,5,0,2,0,11,0,4,5,796,8596820,5234359,0,0,0,23,5,8,8,82,39000,192,4,0,0,0,1,0,4,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
32,20,0,0,0,33320,4,7,0,0,0,3,0,6,1,337,1984763,1371482,7717364,0,0,19,15,0,0,400,38340,60,6,0,0,0,2,0,2,0,206,0,22,22,0,0,0,122040,373,10,0,28,10,3,0,10,0,360,4,1,1,1,0
47,2,2,2,0,28400,28,2,0,0,0,5,0,1,8,374,1716676,3772724,0,0,0,24,3,4,4,250,97220,369,3,0,11,10,5,0,1,5,341,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
87,0,5,5,720,125120,551,0,0,23,10,5,0,6,7,736,11836435,1701125,2086144,0,7,15,0,0,0,200,148800,394,0,0,6,3,2,0,3,0,162,7,20,1,0,0,0,21240,216,1,0,4,0,1,0,2,0,131,0,1,1,1,0
343,21,20,20,3797,1690800,3408,2,1,11,9,39,0,10,130,3428,17416955,3496258,2504272,0,12,29,3,22,22,1160,213800,1168,0,1,1,0,9,0,3,10,521,7,5,2,4,4,900,270000,936,0,1,6,5,8,0,5,0,188,7,1,1,1,0
263,7,20,20,750,829220,1869,2,0,18,10,7,0,5,40,2186,16037783,5843516,6117754,0,7,61,0,20,20,2750,509000,1781,0,0,2,1,3,0,8,80,1086,6,67,0,17,17,2310,521480,1796,0,0,2,1,6,0,8,55,922,7,1,1,1,0
123,43,41,41,1050,542900,1337,4,0,5,5,5,0,2,29,1569,10110479,9632949,20298471,2,13,139,28,20,20,2340,1173600,1930,10,3,3,2,5,1,1,30,1483,7,269,27,17,17,3086,1577300,2847,15,1,0,0,15,0,6,36,2340,7,1,1,1,0
75,2,5,5,0,146300,379,0,0,9,10,5,0,2,20,721,6825472,3390194,3172234,0,6,27,1,21,21,10,87360,340,0,0,2,3,2,0,2,5,371,6,22,5,9,9,250,238740,540,0,0,2,2,3,0,3,19,398,6,1,1,1,0
86,27,33,33,1390,321100,1062,10,1,9,7,6,0,5,16,1131,7558410,0,4743712,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,26,26,800,290500,750,2,1,7,6,7,0,5,0,502,8,1,1,1,0
130,116,31,31,1900,969200,1793,38,0,31,13,15,0,5,43,2226,35994812,32168390,18245084,3,11,27,43,0,0,600,480000,385,32,0,0,0,3,0,1,18,615,1,15,35,4,4,900,420000,854,23,1,0,0,3,0,2,20,548,6,1,1,1,0
110,0,24,24,0,585620,1563,0,1,30,24,11,0,23,120,1868,14842687,7515945,7862899,0,12,53,29,13,13,3330,720000,1728,0,1,10,2,7,0,17,47,1069,6,27,40,14,14,1600,720000,1975,6,0,4,2,8,0,8,80,1097,6,1,1,1,0
31,0,0,0,0,33320,122,0,0,0,0,2,0,2,23,345,1959353,5289294,2140261,0,0,38,3,10,10,760,112980,432,0,0,14,8,3,0,5,20,522,4,12,0,0,0,0,87360,123,0,0,9,4,2,0,4,0,113,0,1,1,1,0
97,0,0,0,520,262400,647,0,1,22,20,4,1,3,12,826,5473291,11535453,2595754,3,8,105,9,18,18,2500,665000,2015,3,3,32,24,4,4,3,6,1066,6,8,2,0,0,300,210000,477,1,0,9,8,2,0,2,0,129,1,1,1,1,0
29,1,0,0,450,39160,158,0,0,0,0,4,0,1,10,355,2067851,950199,86199,0,6,8,0,0,0,0,26860,63,0,0,0,0,5,0,1,9,156,2,1,0,0,0,0,0,10,0,0,0,0,0,0,1,1,17,0,1,1,0,0
29,0,0,0,500,38660,164,0,0,0,0,8,0,4,13,332,1463036,1676408,3016466,0,4,28,3,0,0,370,86460,336,3,0,0,0,1,0,4,21,368,7,23,2,3,3,450,197280,610,2,0,6,3,2,0,5,41,464,6,1,1,1,0
228,14,34,34,2485,1020800,2441,0,2,20,17,0,0,4,80,2396,19101399,9114010,4583153,0,13,90,6,15,15,1140,453200,978,0,2,2,0,6,0,10,31,1038,6,27,0,0,0,660,216000,539,0,0,6,5,3,0,2,3,294,2,1,1,1,0
100,11,5,5,917,237960,751,0,0,15,11,22,0,4,40,1079,8909705,6699838,3661364,0,7,83,13,2,2,1680,425640,1489,0,1,3,1,8,0,6,12,817,8,59,12,6,6,480,332000,527,1,1,2,0,5,0,2,4,557,1,1,1,1,0
40,44,0,0,0,79520,132,6,0,0,0,6,0,2,12,622,5873429,6849673,1946365,0,5,88,28,1,1,180,332880,978,4,0,3,2,25,0,5,1,783,10,19,19,0,0,540,210000,235,1,0,0,0,4,0,1,0,232,0,1,1,1,0
6,0,0,0,0,2160,0,0,0,0,0,2,0,2,0,54,242129,0,10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
102,0,5,5,850,228520,771,0,0,7,6,10,0,6,40,983,7548521,1170392,713182,0,7,8,0,0,0,0,42480,289,0,1,4,3,3,0,2,0,69,0,3,0,0,0,740,15000,161,0,0,0,0,1,0,2,8,107,1,1,1,1,0
11,1,0,0,0,17820,70,1,0,0,0,1,0,1,0,104,503999,513495,11726481,0,3,17,0,0,0,0,20840,85,0,0,0,0,1,0,2,0,118,4,158,19,9,9,2160,753140,1648,6,1,16,12,9,0,5,40,1519,9,1,1,1,0
70,44,2,2,0,105620,148,0,0,1,0,0,0,7,8,794,5321467,8696176,4646977,0,0,9,7,1,1,0,0,48,0,0,60,15,0,0,9,3,232,0,3,0,0,0,0,0,0,0,0,13,5,0,0,5,0,66,0,1,1,1,0
77,2,1,1,360,135500,462,0,0,4,3,18,0,23,12,804,7139502,8083974,459958,0,0,87,1,10,10,1703,430500,1630,1,0,1,0,13,0,17,26,1027,7,3,0,0,0,0,78600,634,0,0,0,0,2,0,2,4,80,0,1,1,1,0
125,7,9,9,0,292400,929,0,0,13,9,8,0,10,15,1065,9224982,12078111,4944489,0,7,70,5,20,20,2310,540000,1275,0,0,29,8,4,0,6,40,931,7,123,5,1,1,1150,563000,2042,0,2,0,0,7,0,6,10,888,6,1,1,1,0
26,0,0,0,0,64220,258,0,0,0,0,5,0,1,15,287,1648250,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,1,0,0,0,14160,0,0,0,0,0,0,0,3,0,276,3015324,1105933,395860,0,0,8,0,0,0,0,12240,42,0,0,0,0,0,0,1,10,111,0,2,0,0,0,0,4920,0,0,0,0,0,0,0,2,0,37,0,1,1,0,0
216,5,20,20,1750,659900,1561,3,0,10,7,8,0,4,40,1834,14882724,16508357,4613553,1,7,328,22,20,20,3774,1695000,3691,14,0,2,0,15,0,10,80,2760,7,60,9,16,16,0,389000,1900,7,0,0,0,7,0,6,80,1060,7,1,1,1,0
166,109,8,8,1972,977500,1694,10,0,8,5,9,0,11,44,2026,16348839,8471738,3459509,0,11,36,26,3,3,932,457000,964,11,1,7,4,5,0,5,41,722,4,19,1,3,3,310,182000,451,0,0,6,6,1,0,2,0,208,5,1,1,1,0
52,1,0,0,0,64220,226,0,0,0,0,1,0,3,1,356,3861203,4585814,6437910,0,4,44,0,0,0,800,129480,355,0,0,7,6,0,0,3,0,309,5,16,0,0,0,0,83700,140,0,0,10,6,0,0,7,1,180,0,1,1,1,0
281,175,33,33,2400,2295100,2839,65,0,16,12,21,0,7,140,3774,31271719,20164675,25692902,0,14,167,132,0,0,2460,1700000,2180,33,1,12,9,22,0,3,21,1908,5,137,200,10,10,1200,2364000,2403,19,0,25,19,26,0,3,106,2625,6,1,1,1,0
210,12,30,30,1770,669120,1705,11,0,8,5,8,0,6,39,1953,16874200,4597976,2655263,0,13,50,9,7,7,1167,219640,838,2,0,1,0,4,0,5,0,484,5,29,8,10,10,1390,217740,1448,0,0,0,0,6,0,4,10,443,6,1,1,1,0
76,21,5,5,0,193700,517,15,0,2,2,6,0,6,40,904,6647609,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
142,5,0,0,1181,487400,1240,0,0,1,1,0,0,29,34,1300,15190214,13273170,5979996,0,8,152,7,20,20,1650,928900,1595,0,1,10,9,0,0,12,80,1724,7,102,6,2,2,1060,359100,710,0,0,0,0,0,0,5,0,721,2,1,1,1,0
19,3,0,0,400,77520,283,1,0,0,0,2,0,3,40,425,1728153,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,6,1,1,0,79520,168,0,0,0,0,3,0,2,40,684,4016452,2587043,3397078,0,0,30,4,4,4,420,66780,312,0,0,0,0,2,0,1,0,259,0,42,8,1,1,60,146100,399,0,0,0,0,1,0,3,13,396,0,1,1,1,0
40,5,0,0,560,78100,318,0,0,0,0,3,0,7,24,486,2639090,992315,2512365,0,9,11,0,6,6,200,84900,264,0,0,0,0,2,0,3,5,183,6,19,3,8,8,700,71100,481,1,0,9,6,3,0,4,8,297,7,1,1,1,0
129,9,37,37,1882,455500,1501,8,1,16,12,21,0,3,50,1625,13042649,158215,6587344,0,10,2,0,0,0,60,0,108,0,0,0,0,1,0,1,1,38,0,69,11,32,32,1500,495000,1549,10,0,4,1,7,0,4,27,1056,12,1,1,1,0
188,20,0,0,720,624300,852,0,0,1,1,0,0,6,5,1744,13787554,588641,0,0,0,8,0,0,0,60,0,0,0,0,0,0,0,0,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
70,3,2,2,0,85800,288,1,0,6,3,2,0,2,40,706,4644693,5246572,0,0,0,60,1,20,20,736,341600,680,0,0,3,2,0,0,3,40,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
397,277,30,30,2860,3053800,2715,57,0,3,2,24,0,4,21,4499,30160095,10105660,12998211,9,7,119,96,3,3,1900,962000,1983,38,1,0,0,10,1,10,4,1396,5,165,157,15,15,1500,1680000,1986,34,0,0,0,13,0,4,10,2098,7,1,1,1,0
83,2,5,5,750,157520,408,0,0,10,5,1,0,7,40,1040,6741455,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
278,22,0,0,790,1099400,2402,11,2,41,18,42,2,9,40,2320,29423483,19427795,5792000,4,6,212,17,20,20,4560,1308400,2748,16,0,6,3,13,0,5,80,2045,7,15,17,16,16,860,539200,2041,11,0,3,2,6,0,2,89,942,7,1,1,1,0
142,1,0,0,780,322400,837,0,0,2,1,20,0,9,10,1151,8368142,1725803,3077861,0,7,5,0,4,4,1140,120000,746,0,0,0,0,5,0,3,10,234,1,47,0,7,7,1020,300000,1000,0,1,0,0,20,0,6,12,527,8,1,1,1,0
65,144,0,0,298,341200,874,94,0,0,0,20,0,3,80,1893,13372921,12751687,20986228,0,11,40,79,0,0,399,565000,784,56,0,27,14,7,0,4,41,1100,5,47,16,0,0,175,540000,1404,17,0,93,28,10,0,4,85,1046,5,1,1,1,0
78,17,5,5,770,221620,564,1,0,5,2,9,0,3,40,900,8933871,12554373,3136503,0,9,11,46,24,24,650,612480,973,0,0,0,0,6,0,2,80,1043,7,54,12,0,0,0,182400,423,7,0,0,0,6,0,2,0,394,0,1,1,1,0
70,0,0,0,0,125120,445,0,0,3,2,4,0,3,23,598,2660946,8552864,6679022,0,7,73,0,10,10,0,392280,1272,0,0,8,5,11,0,3,46,826,6,74,0,18,18,2700,795000,2071,0,0,0,0,9,0,5,140,1444,7,1,1,1,0
40,0,0,0,250,125120,456,0,0,0,0,0,0,6,79,784,3377162,10249,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25,0,0,0,0,10920,20,0,0,0,0,0,0,5,0,203,1323593,1070710,0,0,1,26,5,0,0,0,27740,100,0,0,0,0,0,0,2,0,206,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
108,92,0,0,860,652400,1125,91,0,0,0,8,0,5,20,1464,10772090,1800442,14232543,0,11,22,16,1,1,460,105000,468,0,0,0,0,2,0,5,0,252,3,100,80,2,2,1290,1077000,1314,3,0,12,9,6,0,4,0,1245,7,1,1,1,0
